step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
173,C41760,0,F,28007,M41760,28007,es_sportsandtoys,232.4110726591837,0
145,C41761,1,U,28007,M41761,28007,es_contents,339.2645469552912,0
111,C41762,2,M,28007,M41762,28007,es_food,145.4785379320545,0
88,C41763,2,E,28007,M41763,28007,es_fashion,417.8392768298212,0
109,C41764,4,F,28007,M41764,28007,es_home,343.183352853409,1
38,C41765,0,F,28007,M41765,28007,es_tech,464.8898858413265,0
39,C41766,2,F,28007,M41766,28007,es_barsandrestaurants,67.50610224179326,0
174,C41767,0,E,28007,M41767,28007,es_tech,216.53487527820886,0
156,C41768,2,U,28007,M41768,28007,es_sportsandtoys,299.38614983131674,0
39,C41769,5,F,28007,M41769,28007,es_fashion,258.4079914096956,0
160,C41770,4,M,28007,M41770,28007,es_health,446.9155323643756,0
79,C41771,2,U,28007,M41771,28007,es_home,68.33773027045542,0
129,C41772,6,M,28007,M41772,28007,es_otherservices,209.88769759486686,0
176,C41773,2,M,28007,M41773,28007,es_health,35.780434295602625,0
112,C41774,4,M,28007,M41774,28007,es_home,264.83662182908495,0
44,C41775,3,F,28007,M41775,28007,es_tech,449.0549926294259,0
131,C41776,5,F,28007,M41776,28007,es_otherservices,357.7332069606761,0
153,C41777,5,E,28007,M41777,28007,es_travel,97.23068971486649,0
19,C41778,5,E,28007,M41778,28007,es_travel,122.1608081630886,0
15,C41779,6,E,28007,M41779,28007,es_tech,470.61003044571845,0
51,C41780,6,M,28007,M41780,28007,es_hotelservices,289.55190976634276,0
164,C41781,3,U,28007,M41781,28007,es_hyper,470.2831930587806,0
148,C41782,1,M,28007,M41782,28007,es_leisure,196.93441717132882,0
130,C41783,4,M,28007,M41783,28007,es_health,239.22174029546366,0
107,C41784,6,U,28007,M41784,28007,es_tech,28.821526993185685,0
67,C41785,6,F,28007,M41785,28007,es_contents,112.700455796162,0
159,C41786,5,U,28007,M41786,28007,es_home,64.39860333371661,0
74,C41787,2,U,28007,M41787,28007,es_fashion,85.95419651334757,0
122,C41788,6,M,28007,M41788,28007,es_hotelservices,61.64806941603207,0
5,C41789,2,U,28007,M41789,28007,es_fashion,295.5513283911064,0
49,C41790,0,U,28007,M41790,28007,es_health,252.77587598881934,0
122,C41791,1,M,28007,M41791,28007,es_otherservices,89.5673311878335,0
52,C41792,2,U,28007,M41792,28007,es_barsandrestaurants,370.9005915356344,0
10,C41793,2,F,28007,M41793,28007,es_health,315.7268518152642,0
160,C41794,0,E,28007,M41794,28007,es_otherservices,334.1813742421557,0
145,C41795,5,E,28007,M41795,28007,es_fashion,231.71117574382905,0
122,C41796,0,M,28007,M41796,28007,es_barsandrestaurants,374.42117887364424,0
155,C41797,5,F,28007,M41797,28007,es_tech,139.49444291239965,1
30,C41798,6,M,28007,M41798,28007,es_tech,71.9030890306257,0
11,C41799,5,U,28007,M41799,28007,es_hyper,83.7728177596312,0
116,C41800,0,U,28007,M41800,28007,es_home,219.34980412321443,0
0,C41801,1,M,28007,M41801,28007,es_health,97.82166147622246,0
27,C41802,5,M,28007,M41802,28007,es_food,445.46286054789744,0
168,C41803,2,M,28007,M41803,28007,es_barsandrestaurants,244.402830022732,0
99,C41804,0,F,28007,M41804,28007,es_tech,385.0049259191301,0
64,C41805,2,M,28007,M41805,28007,es_wellnessandbeauty,128.50112821620564,0
78,C41806,1,U,28007,M41806,28007,es_barsandrestaurants,222.9491638559713,0
58,C41807,0,U,28007,M41807,28007,es_leisure,92.39445552678416,0
112,C41808,6,F,28007,M41808,28007,es_contents,397.98631278215134,0
170,C41809,4,M,28007,M41809,28007,es_tech,0.53846234335575,0
127,C41810,4,E,28007,M41810,28007,es_transportation,165.0534254643806,0
7,C41811,6,U,28007,M41811,28007,es_tech,99.53704208809027,0
175,C41812,4,F,28007,M41812,28007,es_health,347.5295251185858,0
33,C41813,1,F,28007,M41813,28007,es_travel,362.05495674165064,0
36,C41814,2,M,28007,M41814,28007,es_barsandrestaurants,203.73091828281025,0
29,C41815,0,U,28007,M41815,28007,es_otherservices,290.0409189498334,0
135,C41816,0,M,28007,M41816,28007,es_fashion,161.12010295352104,0
86,C41817,5,E,28007,M41817,28007,es_barsandrestaurants,114.28815974896983,0
177,C41818,0,U,28007,M41818,28007,es_travel,143.14312183069094,0
178,C41819,6,E,28007,M41819,28007,es_travel,69.15189262959032,0
49,C41820,0,U,28007,M41820,28007,es_wellnessandbeauty,299.42306363251595,0
161,C41821,6,F,28007,M41821,28007,es_home,168.94860235040554,0
75,C41822,4,E,28007,M41822,28007,es_health,389.43046637165503,0
157,C41823,1,M,28007,M41823,28007,es_food,106.1056901166822,0
30,C41824,0,U,28007,M41824,28007,es_fashion,16.29580396151575,0
111,C41825,4,M,28007,M41825,28007,es_wellnessandbeauty,12.393058769370136,0
55,C41826,6,M,28007,M41826,28007,es_contents,368.6862675449554,0
62,C41827,0,M,28007,M41827,28007,es_tech,452.1302975823387,0
158,C41828,6,U,28007,M41828,28007,es_transportation,110.94367168545416,0
20,C41829,2,E,28007,M41829,28007,es_sportsandtoys,258.878232457048,0
93,C41830,6,F,28007,M41830,28007,es_otherservices,322.2780813162394,0
157,C41831,5,E,28007,M41831,28007,es_food,67.48803312249274,0
155,C41832,1,M,28007,M41832,28007,es_home,47.93450382927633,0
9,C41833,2,E,28007,M41833,28007,es_home,67.67469918991964,0
77,C41834,5,U,28007,M41834,28007,es_fashion,320.73613294258195,0
122,C41835,6,E,28007,M41835,28007,es_otherservices,21.76591247867027,0
66,C41836,6,U,28007,M41836,28007,es_fashion,33.02487441186064,0
3,C41837,3,U,28007,M41837,28007,es_travel,292.29879877399657,0
167,C41838,0,M,28007,M41838,28007,es_health,61.1641464106778,0
169,C41839,3,U,28007,M41839,28007,es_fashion,245.68546777078433,0
50,C41840,1,F,28007,M41840,28007,es_hyper,215.7512061438717,0
176,C41841,4,M,28007,M41841,28007,es_health,261.827353507111,0
28,C41842,2,F,28007,M41842,28007,es_food,1.2489850086682686,0
64,C41843,1,M,28007,M41843,28007,es_tech,494.1066569462542,0
7,C41844,1,U,28007,M41844,28007,es_travel,357.4788015670479,0
74,C41845,6,F,28007,M41845,28007,es_food,101.1774063429492,0
29,C41846,1,F,28007,M41846,28007,es_transportation,485.84278418195555,0
4,C41847,6,M,28007,M41847,28007,es_hotelservices,150.5087219705008,0
46,C41848,1,F,28007,M41848,28007,es_sportsandtoys,116.03388013433741,0
39,C41849,4,F,28007,M41849,28007,es_tech,41.87729451389177,0
116,C41850,5,M,28007,M41850,28007,es_leisure,237.94412122929666,0
158,C41851,5,M,28007,M41851,28007,es_contents,397.6603026373186,0
128,C41852,0,F,28007,M41852,28007,es_health,481.6485736972079,0
175,C41853,3,M,28007,M41853,28007,es_fashion,421.82598570743767,0
9,C41854,6,U,28007,M41854,28007,es_otherservices,61.351051721853956,0
37,C41855,5,F,28007,M41855,28007,es_health,1.9746013599857282,0
136,C41856,6,F,28007,M41856,28007,es_contents,460.6747657553872,0
146,C41857,0,M,28007,M41857,28007,es_health,192.3294259110464,0
49,C41858,1,E,28007,M41858,28007,es_contents,37.52356313630651,0
99,C41859,3,M,28007,M41859,28007,es_tech,252.91196169115693,0
132,C41860,1,E,28007,M41860,28007,es_hyper,131.80777877924578,0
15,C41861,3,U,28007,M41861,28007,es_fashion,323.17484155226134,0
164,C41862,3,E,28007,M41862,28007,es_leisure,456.0170167414939,0
146,C41863,5,F,28007,M41863,28007,es_fashion,288.18718921212417,0
42,C41864,5,F,28007,M41864,28007,es_health,324.42716996211345,0
42,C41865,4,M,28007,M41865,28007,es_transportation,318.82374329114884,0
54,C41866,0,M,28007,M41866,28007,es_hotelservices,348.56231447824536,0
137,C41867,1,U,28007,M41867,28007,es_sportsandtoys,175.957724262727,0
174,C41868,1,U,28007,M41868,28007,es_hotelservices,356.0434147359592,0
117,C41869,5,E,28007,M41869,28007,es_health,135.42672895207087,0
138,C41870,6,M,28007,M41870,28007,es_food,17.867703100993783,0
139,C41871,5,U,28007,M41871,28007,es_wellnessandbeauty,79.82985617231364,0
121,C41872,5,M,28007,M41872,28007,es_travel,236.07171879405303,0
7,C41873,0,U,28007,M41873,28007,es_hyper,145.46361844467253,0
26,C41874,4,E,28007,M41874,28007,es_barsandrestaurants,167.5041733785489,0
18,C41875,6,F,28007,M41875,28007,es_wellnessandbeauty,246.40189809384998,0
14,C41876,2,U,28007,M41876,28007,es_travel,58.48063082105431,0
119,C41877,0,E,28007,M41877,28007,es_otherservices,342.0855937338712,0
113,C41878,5,U,28007,M41878,28007,es_wellnessandbeauty,244.08394138279417,0
76,C41879,3,E,28007,M41879,28007,es_transportation,321.30910888062124,0
106,C41880,6,E,28007,M41880,28007,es_fashion,464.51602569498914,0
3,C41881,0,M,28007,M41881,28007,es_food,220.13050865300616,0
48,C41882,2,M,28007,M41882,28007,es_food,183.7982415079136,0
57,C41883,1,M,28007,M41883,28007,es_fashion,323.78094707175427,0
1,C41884,2,E,28007,M41884,28007,es_home,58.77387609792728,0
51,C41885,4,M,28007,M41885,28007,es_hotelservices,177.4949381298067,0
32,C41886,1,U,28007,M41886,28007,es_contents,129.65595730835605,0
97,C41887,6,E,28007,M41887,28007,es_hotelservices,148.73305340738418,0
113,C41888,1,F,28007,M41888,28007,es_leisure,5.029723982078405,0
49,C41889,0,U,28007,M41889,28007,es_food,124.08480227953095,0
137,C41890,4,F,28007,M41890,28007,es_food,311.49690337662634,0
178,C41891,2,U,28007,M41891,28007,es_food,32.75259120787566,0
57,C41892,1,F,28007,M41892,28007,es_transportation,312.45026040719773,0
16,C41893,2,M,28007,M41893,28007,es_transportation,125.41189142095705,0
6,C41894,1,M,28007,M41894,28007,es_food,293.886783762592,0
27,C41895,4,M,28007,M41895,28007,es_contents,255.49060711362415,0
97,C41896,5,M,28007,M41896,28007,es_sportsandtoys,451.5842726369608,0
179,C41897,4,E,28007,M41897,28007,es_tech,291.67129947770974,0
137,C41898,1,U,28007,M41898,28007,es_travel,281.5332326114459,0
171,C41899,5,F,28007,M41899,28007,es_leisure,192.25432715602398,0
143,C41900,1,M,28007,M41900,28007,es_hotelservices,167.39486993828135,0
140,C41901,1,F,28007,M41901,28007,es_hotelservices,73.19169293378286,0
168,C41902,6,U,28007,M41902,28007,es_travel,405.2729545703154,0
87,C41903,5,M,28007,M41903,28007,es_leisure,201.73575224351015,0
47,C41904,2,E,28007,M41904,28007,es_wellnessandbeauty,290.79889765656793,0
93,C41905,4,E,28007,M41905,28007,es_barsandrestaurants,69.93583503189782,0
155,C41906,4,F,28007,M41906,28007,es_wellnessandbeauty,274.7083810591863,0
75,C41907,3,U,28007,M41907,28007,es_hotelservices,130.6788186080181,0
86,C41908,3,E,28007,M41908,28007,es_otherservices,99.26601141022783,0
105,C41909,3,F,28007,M41909,28007,es_contents,475.18401043657695,0
4,C41910,4,F,28007,M41910,28007,es_sportsandtoys,222.68819550720963,0
129,C41911,3,E,28007,M41911,28007,es_transportation,495.78186309471465,0
152,C41912,1,E,28007,M41912,28007,es_home,192.48691349267006,0
72,C41913,3,E,28007,M41913,28007,es_travel,397.2049321041769,0
14,C41914,1,M,28007,M41914,28007,es_hotelservices,197.92560835983681,0
119,C41915,5,F,28007,M41915,28007,es_fashion,140.9366178446907,0
80,C41916,3,E,28007,M41916,28007,es_barsandrestaurants,129.31598685665756,0
33,C41917,1,U,28007,M41917,28007,es_otherservices,223.95653225074858,0
97,C41918,3,E,28007,M41918,28007,es_otherservices,493.2044503086589,0
24,C41919,3,M,28007,M41919,28007,es_sportsandtoys,297.73024226293745,0
59,C41920,6,F,28007,M41920,28007,es_travel,360.01926204584316,0
143,C41921,0,F,28007,M41921,28007,es_travel,131.83474958077156,0
123,C41922,2,F,28007,M41922,28007,es_barsandrestaurants,60.184211031559684,0
154,C41923,5,M,28007,M41923,28007,es_transportation,172.10832234774608,0
108,C41924,2,E,28007,M41924,28007,es_home,437.4907269149231,0
33,C41925,0,F,28007,M41925,28007,es_otherservices,455.36655512601266,0
157,C41926,6,U,28007,M41926,28007,es_food,35.14752081703776,0
75,C41927,0,F,28007,M41927,28007,es_health,288.12091381595224,0
10,C41928,6,M,28007,M41928,28007,es_sportsandtoys,187.92390240954464,0
95,C41929,3,U,28007,M41929,28007,es_home,242.99878702825217,0
20,C41930,1,U,28007,M41930,28007,es_fashion,358.5697366229197,0
157,C41931,5,E,28007,M41931,28007,es_tech,357.39862806430375,0
39,C41932,3,E,28007,M41932,28007,es_food,289.82891129769143,0
177,C41933,2,F,28007,M41933,28007,es_home,66.39464378957416,0
144,C41934,5,U,28007,M41934,28007,es_leisure,415.527121598396,0
96,C41935,6,U,28007,M41935,28007,es_hotelservices,224.35693284356844,0
117,C41936,1,F,28007,M41936,28007,es_hotelservices,33.541259712883466,0
154,C41937,1,M,28007,M41937,28007,es_hyper,65.37653374113466,0
63,C41938,2,U,28007,M41938,28007,es_leisure,377.84662277016014,0
136,C41939,0,E,28007,M41939,28007,es_contents,325.44346428366117,0
6,C41940,3,F,28007,M41940,28007,es_otherservices,33.563409731446946,0
108,C41941,2,M,28007,M41941,28007,es_fashion,423.66488589373154,0
45,C41942,3,F,28007,M41942,28007,es_hotelservices,356.09001234317526,0
179,C41943,5,U,28007,M41943,28007,es_tech,207.78685565906864,0
120,C41944,1,F,28007,M41944,28007,es_fashion,60.56153407555126,0
21,C41945,3,M,28007,M41945,28007,es_otherservices,101.6250891577079,0
154,C41946,2,F,28007,M41946,28007,es_leisure,10.69502045480225,0
151,C41947,5,E,28007,M41947,28007,es_sportsandtoys,465.08629867078463,0
137,C41948,4,M,28007,M41948,28007,es_transportation,21.060027565406703,0
79,C41949,6,U,28007,M41949,28007,es_contents,218.2687954430301,0
163,C41950,3,E,28007,M41950,28007,es_wellnessandbeauty,321.09792836390034,0
134,C41951,2,U,28007,M41951,28007,es_sportsandtoys,71.56324343202175,0
104,C41952,2,M,28007,M41952,28007,es_health,103.06867360769212,0
63,C41953,1,E,28007,M41953,28007,es_leisure,104.96918090453505,0
23,C41954,3,U,28007,M41954,28007,es_barsandrestaurants,456.19879118481725,0
148,C41955,6,F,28007,M41955,28007,es_fashion,453.1894308975245,0
140,C41956,6,F,28007,M41956,28007,es_otherservices,105.48210159854277,0
151,C41957,0,M,28007,M41957,28007,es_health,209.73954840558696,0
87,C41958,2,F,28007,M41958,28007,es_travel,390.31274714065506,0
157,C41959,6,M,28007,M41959,28007,es_travel,397.1382193375163,0
134,C41960,2,E,28007,M41960,28007,es_health,18.225679667647874,0
78,C41961,6,M,28007,M41961,28007,es_health,195.4997904430959,0
116,C41962,3,E,28007,M41962,28007,es_barsandrestaurants,287.75390859609325,0
178,C41963,5,E,28007,M41963,28007,es_food,472.09015701859573,0
53,C41964,1,M,28007,M41964,28007,es_transportation,294.3582286599859,0
125,C41965,5,U,28007,M41965,28007,es_travel,393.4065104646486,0
118,C41966,1,E,28007,M41966,28007,es_sportsandtoys,480.02303984443046,0
97,C41967,4,U,28007,M41967,28007,es_hyper,249.14425934125774,0
57,C41968,5,M,28007,M41968,28007,es_contents,218.10341291351455,0
61,C41969,4,M,28007,M41969,28007,es_transportation,235.85584336836035,0
140,C41970,4,E,28007,M41970,28007,es_health,112.69596485810956,0
157,C41971,2,E,28007,M41971,28007,es_home,222.75655173494678,0
177,C41972,2,M,28007,M41972,28007,es_health,316.43550396909006,0
89,C41973,4,U,28007,M41973,28007,es_barsandrestaurants,74.46429568464863,0
103,C41974,4,U,28007,M41974,28007,es_barsandrestaurants,102.56162818528081,0
87,C41975,2,F,28007,M41975,28007,es_travel,20.51890006557694,0
57,C41976,3,U,28007,M41976,28007,es_transportation,94.01954640057481,0
19,C41977,2,U,28007,M41977,28007,es_fashion,13.926959684318396,0
103,C41978,1,E,28007,M41978,28007,es_contents,202.22605389423643,0
34,C41979,6,E,28007,M41979,28007,es_otherservices,403.11260532819284,0
48,C41980,1,M,28007,M41980,28007,es_travel,152.29099924156824,0
16,C41981,5,F,28007,M41981,28007,es_home,334.64974124211557,0
75,C41982,2,U,28007,M41982,28007,es_wellnessandbeauty,399.75796771220996,0
24,C41983,5,F,28007,M41983,28007,es_home,47.77819216438451,0
127,C41984,2,F,28007,M41984,28007,es_fashion,377.3262779328578,0
98,C41985,4,F,28007,M41985,28007,es_hotelservices,161.19190036353075,0
63,C41986,1,M,28007,M41986,28007,es_home,459.77811598827844,0
161,C41987,1,E,28007,M41987,28007,es_otherservices,339.28849098176346,0
104,C41988,1,M,28007,M41988,28007,es_barsandrestaurants,23.392425101990355,0
49,C41989,2,F,28007,M41989,28007,es_hyper,75.35095473146947,0
117,C41990,5,M,28007,M41990,28007,es_sportsandtoys,74.41512018649216,0
86,C41991,3,M,28007,M41991,28007,es_fashion,145.79829511481591,0
66,C41992,6,E,28007,M41992,28007,es_home,474.56970914175076,0
172,C41993,0,M,28007,M41993,28007,es_health,177.99269562183656,0
84,C41994,6,F,28007,M41994,28007,es_health,93.28666625524174,0
94,C41995,4,U,28007,M41995,28007,es_tech,142.03791076165362,0
87,C41996,4,F,28007,M41996,28007,es_travel,124.13551108916843,0
52,C41997,3,E,28007,M41997,28007,es_sportsandtoys,338.25694130357573,0
37,C41998,2,F,28007,M41998,28007,es_transportation,20.568774418606328,0
131,C41999,5,M,28007,M41999,28007,es_health,182.83273584908738,0
106,C42000,3,E,28007,M42000,28007,es_otherservices,428.5247249087303,0
156,C42001,4,M,28007,M42001,28007,es_contents,182.85216566922225,0
24,C42002,2,E,28007,M42002,28007,es_tech,262.335937152679,0
121,C42003,0,F,28007,M42003,28007,es_leisure,117.65799600729832,0
141,C42004,3,M,28007,M42004,28007,es_transportation,270.60045256898655,0
169,C42005,1,M,28007,M42005,28007,es_health,323.115882687882,0
66,C42006,5,E,28007,M42006,28007,es_home,426.63816054400166,0
160,C42007,3,F,28007,M42007,28007,es_contents,425.1290427769608,0
121,C42008,1,U,28007,M42008,28007,es_sportsandtoys,293.32101485185547,0
111,C42009,5,M,28007,M42009,28007,es_sportsandtoys,408.32637647691274,0
3,C42010,6,U,28007,M42010,28007,es_sportsandtoys,297.93478420286885,0
111,C42011,6,U,28007,M42011,28007,es_travel,8.367187599906067,0
11,C42012,4,M,28007,M42012,28007,es_hyper,401.8291516503777,0
104,C42013,5,M,28007,M42013,28007,es_travel,408.87645969126504,0
165,C42014,6,U,28007,M42014,28007,es_fashion,73.87075362918178,0
120,C42015,3,M,28007,M42015,28007,es_hyper,94.22401041665817,0
15,C42016,5,M,28007,M42016,28007,es_otherservices,8.067305870784857,0
72,C42017,5,E,28007,M42017,28007,es_fashion,14.615664203486311,0
78,C42018,5,U,28007,M42018,28007,es_home,383.1725726408679,0
1,C42019,3,M,28007,M42019,28007,es_transportation,133.6137739684982,0
120,C42020,3,E,28007,M42020,28007,es_hyper,69.05887532602928,0
32,C42021,0,E,28007,M42021,28007,es_leisure,175.73221541391564,0
98,C42022,2,U,28007,M42022,28007,es_hyper,144.79146234279273,0
76,C42023,2,M,28007,M42023,28007,es_food,165.9509079389745,0
65,C42024,1,F,28007,M42024,28007,es_health,181.210604164401,0
108,C42025,2,M,28007,M42025,28007,es_tech,359.4452929862237,1
123,C42026,3,U,28007,M42026,28007,es_hyper,179.31549748882574,0
129,C42027,0,E,28007,M42027,28007,es_transportation,86.40247973738124,0
152,C42028,1,M,28007,M42028,28007,es_sportsandtoys,27.425192235660532,0
162,C42029,6,E,28007,M42029,28007,es_travel,277.2877323225177,0
111,C42030,2,M,28007,M42030,28007,es_otherservices,377.3635453475849,0
99,C42031,5,M,28007,M42031,28007,es_contents,174.9180418474513,0
52,C42032,3,U,28007,M42032,28007,es_home,132.5577047273819,0
27,C42033,2,M,28007,M42033,28007,es_health,369.663792633396,0
2,C42034,1,M,28007,M42034,28007,es_contents,164.19710944000315,0
111,C42035,3,U,28007,M42035,28007,es_wellnessandbeauty,172.88392999967456,0
150,C42036,3,E,28007,M42036,28007,es_contents,371.8034560682303,0
101,C42037,2,U,28007,M42037,28007,es_otherservices,105.28648200688411,0
50,C42038,3,M,28007,M42038,28007,es_food,437.89035430757195,0
61,C42039,2,E,28007,M42039,28007,es_wellnessandbeauty,8.314793492812,0
45,C42040,2,E,28007,M42040,28007,es_transportation,432.09553161804143,0
132,C42041,2,M,28007,M42041,28007,es_barsandrestaurants,76.48801849079973,0
164,C42042,1,E,28007,M42042,28007,es_food,112.11521613686065,0
40,C42043,5,F,28007,M42043,28007,es_otherservices,32.32916606013286,0
175,C42044,0,M,28007,M42044,28007,es_wellnessandbeauty,407.95773849210616,0
45,C42045,1,U,28007,M42045,28007,es_health,190.4491367990763,0
109,C42046,3,E,28007,M42046,28007,es_contents,462.2648220713412,0
40,C42047,0,F,28007,M42047,28007,es_home,195.92191850327734,0
9,C42048,3,U,28007,M42048,28007,es_food,181.53993059461493,0
10,C42049,2,U,28007,M42049,28007,es_tech,254.53867958078257,0
41,C42050,1,E,28007,M42050,28007,es_travel,255.67739487697432,0
143,C42051,3,M,28007,M42051,28007,es_home,436.4305293117776,0
120,C42052,3,E,28007,M42052,28007,es_wellnessandbeauty,177.8022439945453,0
131,C42053,4,E,28007,M42053,28007,es_hyper,186.6991471900743,0
29,C42054,3,U,28007,M42054,28007,es_hotelservices,345.79891052926024,0
177,C42055,3,M,28007,M42055,28007,es_leisure,64.56203928691012,0
72,C42056,2,E,28007,M42056,28007,es_travel,496.5811059589011,0
5,C42057,5,M,28007,M42057,28007,es_sportsandtoys,27.81748255506733,0
31,C42058,3,F,28007,M42058,28007,es_hyper,444.97191511301213,0
130,C42059,6,E,28007,M42059,28007,es_transportation,365.48468240767966,0
148,C42060,5,F,28007,M42060,28007,es_wellnessandbeauty,201.7102653452081,0
69,C42061,2,F,28007,M42061,28007,es_contents,183.4978653698408,0
113,C42062,2,F,28007,M42062,28007,es_hyper,364.5651301583928,0
33,C42063,3,E,28007,M42063,28007,es_leisure,269.70517636374655,0
109,C42064,4,F,28007,M42064,28007,es_otherservices,140.8433737161854,0
3,C42065,6,F,28007,M42065,28007,es_barsandrestaurants,183.453401092243,0
134,C42066,2,F,28007,M42066,28007,es_sportsandtoys,474.2958304898359,0
43,C42067,5,M,28007,M42067,28007,es_food,90.33459258251453,0
45,C42068,1,E,28007,M42068,28007,es_transportation,41.04012166100668,0
6,C42069,5,M,28007,M42069,28007,es_fashion,107.11665932676901,0
38,C42070,0,F,28007,M42070,28007,es_wellnessandbeauty,435.1303583301346,0
90,C42071,4,F,28007,M42071,28007,es_hotelservices,114.39264873505894,0
119,C42072,1,U,28007,M42072,28007,es_hyper,257.745721950373,0
21,C42073,6,F,28007,M42073,28007,es_leisure,279.34677968206097,0
131,C42074,5,M,28007,M42074,28007,es_transportation,435.0695655421532,0
172,C42075,3,U,28007,M42075,28007,es_tech,144.37823161295037,0
118,C42076,1,U,28007,M42076,28007,es_sportsandtoys,224.74865417954697,0
18,C42077,2,E,28007,M42077,28007,es_contents,200.4466875581532,0
123,C42078,5,E,28007,M42078,28007,es_tech,146.180920215433,0
36,C42079,4,U,28007,M42079,28007,es_food,45.08602749700496,0
29,C42080,2,U,28007,M42080,28007,es_food,118.66964374257665,0
89,C42081,4,M,28007,M42081,28007,es_health,469.1884331689818,0
72,C42082,3,F,28007,M42082,28007,es_hyper,179.1354178808911,0
155,C42083,5,M,28007,M42083,28007,es_barsandrestaurants,107.74034975456442,0
14,C42084,5,U,28007,M42084,28007,es_food,93.53048568153672,0
9,C42085,4,U,28007,M42085,28007,es_food,322.05311091627254,0
177,C42086,4,U,28007,M42086,28007,es_contents,487.48086299221904,0
28,C42087,0,E,28007,M42087,28007,es_health,424.22539038215484,0
89,C42088,2,U,28007,M42088,28007,es_otherservices,302.12592215432005,0
17,C42089,4,E,28007,M42089,28007,es_food,316.4590377395483,0
143,C42090,0,U,28007,M42090,28007,es_hyper,441.0650889071399,0
75,C42091,1,E,28007,M42091,28007,es_food,354.79611388415384,0
106,C42092,5,E,28007,M42092,28007,es_leisure,263.1658505924725,0
157,C42093,5,F,28007,M42093,28007,es_travel,235.29260284152292,0
142,C42094,4,U,28007,M42094,28007,es_health,466.3404671546691,0
72,C42095,6,U,28007,M42095,28007,es_travel,165.75668617190786,0
179,C42096,6,U,28007,M42096,28007,es_health,403.8386339337314,0
157,C42097,5,M,28007,M42097,28007,es_otherservices,204.39640716385054,0
72,C42098,6,E,28007,M42098,28007,es_health,70.04947619675295,0
59,C42099,6,U,28007,M42099,28007,es_contents,291.99802803099413,0
6,C42100,3,E,28007,M42100,28007,es_health,207.44454816200903,0
76,C42101,5,E,28007,M42101,28007,es_otherservices,184.38368320538322,0
133,C42102,5,E,28007,M42102,28007,es_tech,285.51513055457724,0
152,C42103,1,E,28007,M42103,28007,es_hyper,149.5997483425735,0
144,C42104,3,M,28007,M42104,28007,es_wellnessandbeauty,158.11703505244196,0
131,C42105,4,E,28007,M42105,28007,es_transportation,373.1838254715752,0
174,C42106,1,E,28007,M42106,28007,es_contents,209.12239923932523,0
162,C42107,6,E,28007,M42107,28007,es_barsandrestaurants,420.48506645055176,0
146,C42108,1,U,28007,M42108,28007,es_transportation,172.05921487616067,0
153,C42109,1,U,28007,M42109,28007,es_travel,470.1402529409899,0
134,C42110,0,U,28007,M42110,28007,es_otherservices,290.168136270416,0
53,C42111,4,F,28007,M42111,28007,es_leisure,449.4078639998315,0
164,C42112,1,M,28007,M42112,28007,es_wellnessandbeauty,391.3419234029504,0
55,C42113,2,E,28007,M42113,28007,es_transportation,396.5773549480008,0
45,C42114,1,U,28007,M42114,28007,es_tech,363.4227072375533,0
98,C42115,6,F,28007,M42115,28007,es_barsandrestaurants,243.69935831739286,0
32,C42116,1,F,28007,M42116,28007,es_otherservices,250.0800362389462,0
102,C42117,2,E,28007,M42117,28007,es_travel,231.87869384225573,0
39,C42118,6,M,28007,M42118,28007,es_hotelservices,478.67738504211616,0
133,C42119,6,U,28007,M42119,28007,es_hotelservices,437.51606533526393,0
130,C42120,0,F,28007,M42120,28007,es_sportsandtoys,199.9877074430048,0
168,C42121,4,M,28007,M42121,28007,es_hyper,397.25375073975323,0
153,C42122,6,F,28007,M42122,28007,es_fashion,284.38140240988685,0
110,C42123,4,F,28007,M42123,28007,es_food,32.77264799993696,0
172,C42124,3,M,28007,M42124,28007,es_barsandrestaurants,7.730949924055707,0
8,C42125,6,E,28007,M42125,28007,es_hotelservices,93.68667782242879,0
156,C42126,2,F,28007,M42126,28007,es_barsandrestaurants,261.27058996725196,0
130,C42127,0,E,28007,M42127,28007,es_leisure,387.0897175203775,0
152,C42128,6,M,28007,M42128,28007,es_home,122.49731393468328,0
134,C42129,5,M,28007,M42129,28007,es_transportation,226.78683146350804,0
105,C42130,5,E,28007,M42130,28007,es_health,197.53332727597572,0
15,C42131,6,U,28007,M42131,28007,es_fashion,461.8239212297867,0
60,C42132,2,F,28007,M42132,28007,es_otherservices,191.44776672007373,0
150,C42133,3,E,28007,M42133,28007,es_fashion,172.5385486545512,0
56,C42134,3,M,28007,M42134,28007,es_sportsandtoys,462.1855914081965,0
14,C42135,5,F,28007,M42135,28007,es_hyper,128.3349439361881,0
81,C42136,6,E,28007,M42136,28007,es_wellnessandbeauty,485.89985136634425,0
123,C42137,3,U,28007,M42137,28007,es_otherservices,247.58101837057183,0
9,C42138,3,E,28007,M42138,28007,es_contents,449.4618884844579,0
40,C42139,2,M,28007,M42139,28007,es_contents,334.60738666602424,0
10,C42140,3,M,28007,M42140,28007,es_wellnessandbeauty,490.51763792279564,0
168,C42141,0,F,28007,M42141,28007,es_otherservices,356.2941711689014,0
74,C42142,6,E,28007,M42142,28007,es_transportation,43.51434311770702,0
153,C42143,0,M,28007,M42143,28007,es_leisure,123.53978585246162,0
